id,occurrenceID,catalogNumber,datasetName,recordNumber,otherCatalogNumbers,basisOfRecord,eventDate,locality,country,decimalLatitude,decimalLongitude,geodeticDatum,year,sex,lifeStage,recordedBy,individualCount,taxonId,scientificName,scientificNameAuthorship,taxonRank,genus,family,order,class,kingdom,coordinateUncertaintyInMeters,dynamicProperties
cf251e43-70ef-400f-af70-253885a54b7a,cf251e43-70ef-400f-af70-253885a54b7a,CAM120333,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-06,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Napeogenes rhezia ssp. achaea,,Subspecies,Napeogenes,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cf35ae2a-c03d-4d0f-b3e5-4ffa9883e5e5,cf35ae2a-c03d-4d0f-b3e5-4ffa9883e5e5,CAM000036,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-02-28,"Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),",Colombia,4.265,-73.7974,4326,1998,Male,,,1,1900282,Heliconius heurippa,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cf51b0f9-0f6b-4596-a86c-70c834167f20,cf51b0f9-0f6b-4596-a86c-70c834167f20,CAM114678,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2009-11-25,Puerta Lara,Panamá,8.61355,-78.13982,4326,2009,,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cf56d9f0-b2f0-4b53-a1c4-a96b5a246e08,cf56d9f0-b2f0-4b53-a1c4-a96b5a246e08,CAM041087,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-03-08,Ikiam Road 1,Ecuador,-0.948557,-77.86605,4326,2017,Male,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cf71074d-df7a-459a-a30b-a81327a2b0dc,cf71074d-df7a-459a-a30b-a81327a2b0dc,CAM009178,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2007-12-13,"El Topo, Baños - Puyo road,",Ecuador,-1.39801,-78.17813,4326,2007,Female,,,1,,Heliconius timareta ssp. timareta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cf9b36e7-ccbe-4820-9455-c6eed26caefc,cf9b36e7-ccbe-4820-9455-c6eed26caefc,CAM040194,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-23,"San Pedro de Arajuno, trail",Ecuador,-1.09759,-77.5893,4326,2017,Female,,,1,1900408,Heliconius wallacei,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cf9bf374-083a-4e54-9653-935c64379321,cf9bf374-083a-4e54-9653-935c64379321,CAM021232,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2014-03-12,"Bakhuis Main Road, Sipaliwini, Suriname",Suriname,4.72,-56.81,4326,2014,Male,,,1,1900763,Heliconius aoede,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cfb7c451-680a-42f9-aba9-26a09f245b4c,cfb7c451-680a-42f9-aba9-26a09f245b4c,CAM000090,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-03,"Atuncela,",Colombia,3.7338,-76.6856,4326,1998,Male,,,1,,Heliconius erato ssp. chestertonii,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cfbd4558-9811-4bde-a3fe-717c640b89cf,cfbd4558-9811-4bde-a3fe-717c640b89cf,CAM008946,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Hotel Tinalandia, Alluriquin,",Ecuador,-0.2975,-79.0517,4326,,Male,,,1,,Pagyris cymothoe,,Species,Pagyris,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cfc23a07-3f09-41f4-ad3a-3f8a81d9cc93,cfc23a07-3f09-41f4-ad3a-3f8a81d9cc93,CAM041220,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2018-09-02,Mina Negra,Ecuador,-0.6838,-77.73973,4326,2018,Male,,,1,,Heliconius melpomene ssp. malleti,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cfe530c2-c036-4781-a49c-cccfe71dbf69,cfe530c2-c036-4781-a49c-cccfe71dbf69,CAM001931,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Pipeline road km and nearby,Panamá,9.1222,-79.7149,4326,,Female,,,1,,Heliconius melpomene ssp. rosina,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
cfffd3ef-db0c-47b3-9ce1-d8c78aa1dada,cfffd3ef-db0c-47b3-9ce1-d8c78aa1dada,CAM000354,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-23,"Crique Yiyi, Kourou - St Laurent",French Guiana,5.4238,-53.632,4326,1998,Male,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0087b1b-0de3-4160-b622-4fb87c2024d4,d0087b1b-0de3-4160-b622-4fb87c2024d4,CAM041060,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-02-08,Road to Shalcana,Ecuador,-1.0558,-77.70191,4326,2017,Male,,,1,,Heliconius melpomene ssp. malleti,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d00c8851-cd75-4402-b38b-0343609ddc6b,d00c8851-cd75-4402-b38b-0343609ddc6b,CAM008000,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2000-08-12,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2000,Female,,,1,1903028,Hyposcada virginiana,,Species,Hyposcada,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d017eeb3-6db1-4ff1-a2f7-b3eafac4cbda,d017eeb3-6db1-4ff1-a2f7-b3eafac4cbda,CAM008434,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-09-03,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Female,,,1,1902949,Pteronymia notilla,,Species,Pteronymia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d018a490-5956-4b5d-ae5c-34ac7f8814b9,d018a490-5956-4b5d-ae5c-34ac7f8814b9,CAM120713,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-06,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Ithomia salapia ssp. salapia,,Subspecies,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d01ea32a-fd79-449e-9acc-7f436e3e8f3c,d01ea32a-fd79-449e-9acc-7f436e3e8f3c,CAM120761,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,,Male,,,1,,Mechanitis mazaeus ssp. mazaeus,,Subspecies,Mechanitis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d022e460-70cb-446d-b743-ab55cc893ec7,d022e460-70cb-446d-b743-ab55cc893ec7,CAM021075,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2014-03-03,"Babunhol, Brokopondo, Suriname",Suriname,5.2276,-55.061,4326,2014,Male,,,1,,Heliconius sara ssp. sara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d053e726-2088-4159-af24-56c2fea191da,d053e726-2088-4159-af24-56c2fea191da,CAM040622,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-03-07,Mashpi to Pachijal 2,Ecuador,0.18085,-78.85322,4326,2017,Female,,,1,,Heliconius melpomene ssp. cythera,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0569d4d-b426-482c-8da3-b9b1b1e359bd,d0569d4d-b426-482c-8da3-b9b1b1e359bd,CAM018101,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-24,Santa Librada,Panamá,8.27971,-77.80982,4326,2011,,,,1,1900618,Heliconius ismenius,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d05f744d-234d-435d-a88a-2dca885a388c,d05f744d-234d-435d-a88a-2dca885a388c,CAM040108,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-17,Mocoa-Subundoy site 5,Colombia,1.07793,-76.71753,4326,2017,Male,,,1,,Heliconius erato ssp. dignus,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0710857-cd06-49ad-9a2d-5e789eba3341,d0710857-cd06-49ad-9a2d-5e789eba3341,CAM120474,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-22,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Female,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d07dccba-7091-4e44-9d85-ae4952f6dc97,d07dccba-7091-4e44-9d85-ae4952f6dc97,CAM000215,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-04,"Atuncela,",Colombia,3.7338,-76.6856,4326,1998,Female,,,1,,Heliconius erato ssp. chestertonii,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d08e0111-f7e3-4e02-945f-30b2e656c8c8,d08e0111-f7e3-4e02-945f-30b2e656c8c8,CAM018174,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-29,Santa Librada,Panamá,8.27971,-77.80982,4326,2011,,,,1,,Heliconius melpomene ssp. melpomene x rosina,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d08e8050-fb10-4046-be00-c5fcf94118ad,d08e8050-fb10-4046-be00-c5fcf94118ad,CAM120293,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-29,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Female,,,1,,Mechanitis messenoides ssp. deceptus,,Subspecies,Mechanitis,,,,,,{}
d0a03365-39bf-4365-8182-203b0954b3c2,d0a03365-39bf-4365-8182-203b0954b3c2,CAM040758,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-07-07,"Puerto Quito, La Isla",Ecuador,0.11001,-79.23029,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0a981b5-7004-4f27-85b2-608646070e08,d0a981b5-7004-4f27-85b2-608646070e08,CAM040166,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-19,Pto Guzman,Colombia,0.95637,-76.40855,4326,2017,Male,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0bb9c7e-9975-4685-9f69-75951b469a72,d0bb9c7e-9975-4685-9f69-75951b469a72,CAM041017,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Ikiam Mariposario,Ecuador,-0.948557,-77.86605,4326,,Male,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0bf71b8-1f21-4893-83c9-34cc233f517e,d0bf71b8-1f21-4893-83c9-34cc233f517e,CAM008800,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-09-29,"Cana, around runway area,",Panamá,7.7568,-77.6841,4326,2002,Male,,,1,1900233,Heliconius charithonia,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0bf9153-251a-4a50-bd25-3d7877c60ae7,d0bf9153-251a-4a50-bd25-3d7877c60ae7,CAM040661,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-04-07,"El Tortugo, P24",Ecuador,0.20981,-78.95385,4326,2017,Male,,,1,1900787,Heliconius sara,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0cc4bc1-fcc7-4340-bbef-7048f5d59907,d0cc4bc1-fcc7-4340-bbef-7048f5d59907,CAM114676,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2009-11-25,Puerta Lara,Panamá,8.61355,-78.13982,4326,2009,,,,1,,Heliconius melpomene ssp. melpomene x rosina,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0d08ca9-09f2-4d08-bf38-34730d656ed8,d0d08ca9-09f2-4d08-bf38-34730d656ed8,CAM040130,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-18,Finca el Escondite,Colombia,0.79536,-76.58573,4326,2017,Male,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d0d12b8f-3a29-413d-8c21-89d82ae93ce7,d0d12b8f-3a29-413d-8c21-89d82ae93ce7,CAM008882,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-10-02,"Cana, around runway area,",Panamá,7.7568,-77.6841,4326,2001,Unknown,,,1,,Heterosais giulia ssp. giulia,,Subspecies,Heterosais,,,,,,{}
d0d6cc46-5211-4ab3-b0ef-529801a6c3d9,d0d6cc46-5211-4ab3-b0ef-529801a6c3d9,CAM120515,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,,Female,,,1,,Mechanitis messenoides ssp. deceptus,,Subspecies,Mechanitis,,,,,,{}
d0f96bb6-fff8-4825-b725-c9eb2aef1c12,d0f96bb6-fff8-4825-b725-c9eb2aef1c12,CAM040490,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Pacto- Rio Toali, site PAC4",Ecuador,0.15386,-78.75813,4326,,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d101a7c1-b86f-428b-a391-02c2d5c13675,d101a7c1-b86f-428b-a391-02c2d5c13675,CAM120566,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-25,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Scada zibia ssp. batesi,,Subspecies,Scada,,,,,,{}
d10bd4c5-6d34-4118-b089-729badef70ef,d10bd4c5-6d34-4118-b089-729badef70ef,CAM015018,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2016-03-19,"Tarapoto, Rio Shilcayo,",Peru,-6.4645,-76.3514,4326,2016,,Pupa,,1,5131608,Eueides isabella,,Species,Eueides,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d10c350e-c551-4687-8bc8-68304f6082b0,d10c350e-c551-4687-8bc8-68304f6082b0,CAM008723,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-23,"Tarapoto-Yurimaguas (Km 78),",Peru,-6.2392,-76.2687,4326,2002,Male,,,1,1900872,Heliconius erato,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d10d314f-f8bb-445e-8399-9df83c3e672e,d10d314f-f8bb-445e-8399-9df83c3e672e,CAM001858,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1999-05-15,"Pipeline road 1.5km,",Panamá,9.1299,-79.7158,4326,1999,Female,,,1,1900626,Heliconius hecalesia,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d10dfb64-20cd-48c6-b058-e06116c1b295,d10dfb64-20cd-48c6-b058-e06116c1b295,CAM018161,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-29,Santa Librada,Panamá,8.27971,-77.80982,4326,2011,,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d10f1647-91b8-4868-85b5-98b6eaecd31b,d10f1647-91b8-4868-85b5-98b6eaecd31b,CAM015033,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2016-03-19,Urahuasha,Peru,-6.466667,-76.334722,4326,2016,,Pupa,,1,,Melinaea menophilus ssp. ssp.nov.P,,Subspecies,Melinaea,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d142bb9c-56e2-41f3-9c53-6db2ba23c56b,d142bb9c-56e2-41f3-9c53-6db2ba23c56b,CAM002988,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2000-08-11,"Continental Divide Trail, Fortuna,",Panamá,8.7853,-82.2143,4326,2000,Male,,,1,1903028,Hyposcada virginiana,,Species,Hyposcada,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d14686f2-8cff-49d3-bf67-0ab1422597d2,d14686f2-8cff-49d3-bf67-0ab1422597d2,CAM040530,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Nanegal to Marianita,Ecuador,0.135,-78.66544,4326,,Male,,,1,,Heliconius charithonia ssp. bassleri,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d14ae495-03b5-40f9-80d8-e925f7facf92,d14ae495-03b5-40f9-80d8-e925f7facf92,CAM000056,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-05,"El Saladito, near Cali,",Colombia,3.4834,-76.6158,4326,1998,Male,,,1,,Heliconius eleuchia,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d158b537-7ece-42b1-bea1-4e866f115fe1,d158b537-7ece-42b1-bea1-4e866f115fe1,CAM008673,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-21,"Tarapoto-Yurinaguas (Km28),",Peru,-6.424,-76.335,4326,2002,Unknown,,,1,,Actinote sp.,,Species,Actinote,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d163ef62-091a-4165-afea-0f0c8d288f77,d163ef62-091a-4165-afea-0f0c8d288f77,CAM008710,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-23,"Tarapoto-Yurimaguas (Km 78),",Peru,-6.2392,-76.2687,4326,2002,Male,,,1,1900872,Heliconius erato,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d16d2a85-21e5-4feb-9090-e0f150cc6fe9,d16d2a85-21e5-4feb-9090-e0f150cc6fe9,CAM120288,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-29,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Methona confusa ssp. confusa,,Subspecies,Methona,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d184485a-fcf7-4903-a535-7fe66032942f,d184485a-fcf7-4903-a535-7fe66032942f,CAM120280,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-28,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Episcada sulphurea ssp. arcadia,,Subspecies,Episcada,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d18572a9-05a2-429d-b496-37702521565c,d18572a9-05a2-429d-b496-37702521565c,CAM120539,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-24,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Scada zibia ssp. batesi,,Subspecies,Scada,,,,,,{}
d1a8fbb0-11c3-40e2-96f3-cb2bdc229f03,d1a8fbb0-11c3-40e2-96f3-cb2bdc229f03,CAM021024,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2014-02-21,"Bakhuis-Nickerie Rd, Sipaliwini, Suriname",Suriname,4.72,-56.81,4326,2014,Female,,,1,,,,,,,,,,,{}
d1b3a087-29f7-4318-ac31-2da484375d07,d1b3a087-29f7-4318-ac31-2da484375d07,CAM008898,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Hotel Tinalandia, Alluriquin,",Ecuador,-0.2975,-79.0517,4326,,Male,,,1,,Ithomia pseudoagalla,,Species,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d1b90c34-7b0b-44fb-9a8e-466b49b97a21,d1b90c34-7b0b-44fb-9a8e-466b49b97a21,CAM120295,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-29,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Female,,,1,,Oleria agarista ssp. agarista,,Subspecies,Oleria,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d1d6bccd-2cb3-4e41-be83-20dbcbc2c0e2,d1d6bccd-2cb3-4e41-be83-20dbcbc2c0e2,CAM040780,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-07-07,"Puerto Quito, La Isla",Ecuador,0.11001,-79.23029,4326,2017,Male,,,1,1900787,Heliconius sara,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d1e993c9-2e08-4395-911a-c2088938302d,d1e993c9-2e08-4395-911a-c2088938302d,CAM000086,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-03,"Atuncela,",Colombia,3.7338,-76.6856,4326,1998,Male,,,1,,Heliconius erato ssp. chestertonii,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d1ee8253-653b-4234-a2bc-eb41d0a274ce,d1ee8253-653b-4234-a2bc-eb41d0a274ce,CAM009025,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2003-05-12,"Rio Piñas, Campsite,",Panamá,7.6362,-78.1897,4326,2003,Female,,,1,1895777,Eresia mechanitis,,Species,Eresia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d1f2cd71-d308-45cd-b860-64e145ea285e,d1f2cd71-d308-45cd-b860-64e145ea285e,CAM008852,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-10-01,"Cerro Pirre, Cana,",Panamá,7.7638,-77.7212,4326,2001,Unknown,,,1,1903028,Hyposcada virginiana,,Species,Hyposcada,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d1f7a889-a1da-4fbe-b752-350d8e2a14d6,d1f7a889-a1da-4fbe-b752-350d8e2a14d6,CAM008101,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-04-27,"Achiote Road,",Panamá,9.218,-79.979,4326,2001,Male,,,1,5128067,Melinaea ludovica,,Species,Melinaea,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d21bc9d3-d5fe-457a-ad4e-d72896bf818f,d21bc9d3-d5fe-457a-ad4e-d72896bf818f,CAM041098,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-04-08,Road to Shalcana 2,Ecuador,-1.05912,-77.69967,4326,2017,Male,,,1,1900787,Heliconius sara,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d231f5c6-8a79-476e-b629-2893bc677732,d231f5c6-8a79-476e-b629-2893bc677732,CAM000424,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-06-08,"Parcela 33, Villeta - Guaduas 23.6km",Colombia,5.658,-74.5619,4326,1998,Female,,,1,,Heliconius cydno ssp. chioneus,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d2393da2-45f5-448a-8ae4-6cc15f2e50ed,d2393da2-45f5-448a-8ae4-6cc15f2e50ed,CAM008713,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-23,"Tarapoto-Yurimaguas (Km 78),",Peru,-6.2392,-76.2687,4326,2002,Female,,,1,1900872,Heliconius erato,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d23bfc34-6982-404d-b9f9-6477f8aca4be,d23bfc34-6982-404d-b9f9-6477f8aca4be,CAM015458,Heliconiine Butterfly Collection Records from University of Cambridge,,12Gf,PreservedSpecimen,,Gamboa_insectaries,Panamá,9.12,-79.702,4326,,,,,0,1907711,Agraulis vanillae,,Species,Agraulis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d252d4b9-f006-4f34-bbad-df88f34f547a,d252d4b9-f006-4f34-bbad-df88f34f547a,CAM041187,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2018-07-02,Limoncocha - El Carmen 1,Ecuador,-1.09256,-77.54583,4326,2018,Male,,,1,,Heliconius timareta ssp. ssp.nov.P,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d28b34a7-459d-455e-a610-a5ffb020fc7c,d28b34a7-459d-455e-a610-a5ffb020fc7c,CAM009170,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2007-12-13,"El Topo, Baños - Puyo road,",Ecuador,-1.39801,-78.17813,4326,2007,Male,,,1,,Heliconius timareta ssp. timareta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d2910e55-1424-41dc-9c9a-ba104bbfb2ff,d2910e55-1424-41dc-9c9a-ba104bbfb2ff,CAM001204,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1999-01-31,Pipeline road,Panamá,9.1222,-79.7149,4326,1999,Male,,,1,1900485,Heliconius cydno,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d2a2bd81-b122-416c-b579-bb1f513d66de,d2a2bd81-b122-416c-b579-bb1f513d66de,CAM120552,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-24,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Heliconius numata ssp. laura,,Subspecies,Heliconius,,,,,,{}
d2b1720b-7d19-4d5c-9e70-0d0b4ea80691,d2b1720b-7d19-4d5c-9e70-0d0b4ea80691,CAM002863,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Hacienda Hesperia,Ecuador,3.528,-78.848,4326,,Male,,,1,1900233,Heliconius charithonia,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d2dfd90c-dcc6-497f-900a-64778eff9018,d2dfd90c-dcc6-497f-900a-64778eff9018,CAM015438,Heliconiine Butterfly Collection Records from University of Cambridge,,22Hf,PreservedSpecimen,,Gamboa_insectaries,Panamá,9.12,-79.702,4326,,,,,0,1907711,Agraulis vanillae,,Species,Agraulis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
d306e323-8297-4a25-aaf6-0a83dc493f1d,d306e323-8297-4a25-aaf6-0a83dc493f1d,CAM008331,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-08-31,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Male,,,1,1908169,Ithomia xenos,,Species,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
